"File_Name","File_Path","Relative_Path","URL","Artist","Title","Album","Genre","Year","Decade","Duration_Seconds","Duration_Minutes","Duration_Display","Estimated_BPM","File_Size_MB","BPM_Category","Energy_Level","Duration_Category","Folder_Structure","Track_ID","Is_Favorite","Play_Count","Last_Played","Rating","Tags","Notes"
"Al Hirt - Mexican Hat Dance.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Al Hirt - Mexican Hat Dance.mp3","Jazz and Easy Listening\Al Hirt - Mexican Hat Dance.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Al Hirt - Mexican Hat Dance.mp3","Al Hirt","Mexican Hat Dance","Unknown Album","Electronic","","Unknown","127","2.1","2:07","135","1.95","Fast (130-159)","High","Short (Under 3 min)","Jazz and Easy Listening","482","False","0","","0","",""
"Barry White - Walking In The Rain.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Barry White - Walking In The Rain.mp3","Jazz and Easy Listening\Barry White - Walking In The Rain.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Barry White - Walking In The Rain.mp3","Barry White","Walking In The Rain","Unknown Album","Jazz","","Unknown","265","4.4","4:25","117","6.15","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","483","False","0","","0","",""
"Billie Holiday - Good Morning, Hearache.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Billie Holiday - Good Morning, Hearache.mp3","Jazz and Easy Listening\Billie Holiday - Good Morning, Hearache.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Billie Holiday - Good Morning, Hearache.mp3","Billie Holiday","Good Morning, Hearache","Unknown Album","Jazz","","Unknown","187","3.1","3:07","116","2.86","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","484","False","0","","0","",""
"Billie Holiday - Stormy Weather.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Billie Holiday - Stormy Weather.mp3","Jazz and Easy Listening\Billie Holiday - Stormy Weather.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Billie Holiday - Stormy Weather.mp3","Billie Holiday","Stormy Weather","Unknown Album","Jazz","","Unknown","225","3.8","3:45","117","3.43","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","485","False","0","","0","",""
"Billie Holiday_I Only Have Eyes For You (1).mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Billie Holiday_I Only Have Eyes For You (1).mp3","Jazz and Easy Listening\Billie Holiday_I Only Have Eyes For You (1).mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Billie Holiday_I Only Have Eyes For You (1).mp3","Jazz and Easy Listening","Billie Holiday_I Only Have Eyes For You (1)","Unknown Album","Jazz","","Unknown","105","1.8","1:45","97","1.62","Medium (70-99)","Low","Short (Under 3 min)","Jazz and Easy Listening","486","False","0","","0","",""
"billie holliday -all of me - all of me.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\billie holliday -all of me - all of me.mp3","Jazz and Easy Listening\billie holliday -all of me - all of me.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/billie holliday -all of me - all of me.mp3","billie holliday","all of me - all of me","Unknown Album","Jazz","","Unknown","184","3.1","3:04","117","2.81","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","487","False","0","","0","",""
"Billy Holiday  & Charlie Parke - Billie Holliday - Live.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Billy Holiday  & Charlie Parke - Billie Holliday - Live.mp3","Jazz and Easy Listening\Billy Holiday  & Charlie Parke - Billie Holliday - Live.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Billy Holiday  & Charlie Parke - Billie Holliday - Live.mp3","Billy Holiday  & Charlie Parke","Billie Holliday - Live","Unknown Album","Jazz","","Unknown","820","13.7","13:40","102","12.52","Upbeat (100-129)","Low","Long (Over 5 min)","Jazz and Easy Listening","488","False","0","","0","",""
"Billy Holiday - As Time Goes By.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Billy Holiday - As Time Goes By.mp3","Jazz and Easy Listening\Billy Holiday - As Time Goes By.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Billy Holiday - As Time Goes By.mp3","Billy Holiday","As Time Goes By","Unknown Album","Jazz","","Unknown","322","5.4","5:22","103","4.94","Upbeat (100-129)","Low","Long (Over 5 min)","Jazz and Easy Listening","489","False","0","","0","",""
"Billy Holiday - Blue Moon.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Billy Holiday - Blue Moon.mp3","Jazz and Easy Listening\Billy Holiday - Blue Moon.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Billy Holiday - Blue Moon.mp3","Billy Holiday","Blue Moon","Unknown Album","Jazz","","Unknown","207","3.4","3:27","106","3.17","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","490","False","0","","0","",""
"Billy Holiday - Pennies From Heaven.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Billy Holiday - Pennies From Heaven.mp3","Jazz and Easy Listening\Billy Holiday - Pennies From Heaven.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Billy Holiday - Pennies From Heaven.mp3","Billy Holiday","Pennies From Heaven","Unknown Album","Jazz","","Unknown","194","3.2","3:14","104","2.97","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","491","False","0","","0","",""
"Billy Holiday and Louis Armstrong - Summertime.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Billy Holiday and Louis Armstrong - Summertime.mp3","Jazz and Easy Listening\Billy Holiday and Louis Armstrong - Summertime.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Billy Holiday and Louis Armstrong - Summertime.mp3","Billy Holiday and Louis Armstrong","Summertime","Unknown Album","Jazz","","Unknown","295","4.9","4:55","105","4.56","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","492","False","0","","0","",""
"Billy Holliday- Georgia on my Mind.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Billy Holliday- Georgia on my Mind.mp3","Jazz and Easy Listening\Billy Holliday- Georgia on my Mind.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Billy Holliday- Georgia on my Mind.mp3","Billy Holliday","Georgia on my Mind","Unknown Album","Jazz","","Unknown","97","1.6","1:37","97","1.49","Medium (70-99)","Low","Short (Under 3 min)","Jazz and Easy Listening","493","False","0","","0","",""
"Bread - Make It Wth You.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Bread - Make It Wth You.mp3","Jazz and Easy Listening\Bread - Make It Wth You.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Bread - Make It Wth You.mp3","Bread","Make It Wth You","Unknown Album","Jazz","","Unknown","196","3.3","3:16","112","3","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","494","False","0","","0","",""
"Bread - The Guitar Man.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Bread - The Guitar Man.mp3","Jazz and Easy Listening\Bread - The Guitar Man.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Bread - The Guitar Man.mp3","Bread","The Guitar Man","Unknown Album","Jazz","","Unknown","227","3.8","3:47","99","4.33","Medium (70-99)","Low","Medium (3-5 min)","Jazz and Easy Listening","495","False","0","","0","",""
"Charlie Parker and Dizzy Gillespie - Toccatta For Trumpet.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Charlie Parker and Dizzy Gillespie - Toccatta For Trumpet.mp3","Jazz and Easy Listening\Charlie Parker and Dizzy Gillespie - Toccatta For Trumpet.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Charlie Parker and Dizzy Gillespie - Toccatta For Trumpet.mp3","Charlie Parker and Dizzy Gillespie","Toccatta For Trumpet","Unknown Album","Jazz","","Unknown","197","3.3","3:17","95","1.77","Medium (70-99)","Low","Medium (3-5 min)","Jazz and Easy Listening","496","False","0","","0","",""
"DesChil- I'm  a survivor.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\DesChil- I'm  a survivor.mp3","Jazz and Easy Listening\DesChil- I'm  a survivor.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/DesChil- I'm  a survivor.mp3","DesChil","I'm  a survivor","Unknown Album","Jazz","","Unknown","252","4.2","4:12","94","3.86","Medium (70-99)","Low","Medium (3-5 min)","Jazz and Easy Listening","497","False","0","","0","",""
"Dizzy Gillespie w Charlie Parker & Sarah Vaughn - Hot House.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Dizzy Gillespie w Charlie Parker & Sarah Vaughn - Hot House.mp3","Jazz and Easy Listening\Dizzy Gillespie w Charlie Parker & Sarah Vaughn - Hot House.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Dizzy Gillespie w Charlie Parker & Sarah Vaughn - Hot House.mp3","Dizzy Gillespie w Charlie Parker & Sarah Vaughn","Hot House","Unknown Album","Electronic","","Unknown","186","3.1","3:06","136","2.85","Fast (130-159)","High","Medium (3-5 min)","Jazz and Easy Listening","498","False","0","","0","",""
"Dizzy Gillespie, Sarah Vaughn, Charlie Parker T02 - Blue 'n' Boogie.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Dizzy Gillespie, Sarah Vaughn, Charlie Parker T02 - Blue 'n' Boogie.mp3","Jazz and Easy Listening\Dizzy Gillespie, Sarah Vaughn, Charlie Parker T02 - Blue 'n' Boogie.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Dizzy Gillespie, Sarah Vaughn, Charlie Parker T02 - Blue 'n' Boogie.mp3","Dizzy Gillespie, Sarah Vaughn, Charlie Parker T02","Blue 'n' Boogie","Unknown Album","Jazz","","Unknown","175","2.9","2:55","99","2.68","Medium (70-99)","Low","Short (Under 3 min)","Jazz and Easy Listening","499","False","0","","0","",""
"Do You Know the Way to San Jose.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Do You Know the Way to San Jose.mp3","Jazz and Easy Listening\Do You Know the Way to San Jose.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Do You Know the Way to San Jose.mp3","Jazz and Easy Listening","Do You Know the Way to San Jose","Unknown Album","Jazz","","Unknown","148","2.5","2:28","109","2.27","Upbeat (100-129)","Low","Short (Under 3 min)","Jazz and Easy Listening","500","False","0","","0","",""
"Duke Ellington  -  Mood Indigo (Ella Fitzgerald).mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Duke Ellington  -  Mood Indigo (Ella Fitzgerald).mp3","Jazz and Easy Listening\Duke Ellington  -  Mood Indigo (Ella Fitzgerald).mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Duke Ellington  -  Mood Indigo (Ella Fitzgerald).mp3","Duke Ellington","Mood Indigo (Ella Fitzgerald)","Unknown Album","Jazz","","Unknown","208","3.5","3:28","109","3.18","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","501","False","0","","0","",""
"Either Or Both.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Either Or Both.mp3","Jazz and Easy Listening\Either Or Both.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Either Or Both.mp3","Jazz and Easy Listening","Either Or Both","Unknown Album","Jazz","","Unknown","233","3.9","3:53","111","3.57","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","502","False","0","","0","",""
"Ella Fitzgerald - (Irving Berlin) - Blue Skies.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Ella Fitzgerald - (Irving Berlin) - Blue Skies.mp3","Jazz and Easy Listening\Ella Fitzgerald - (Irving Berlin) - Blue Skies.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Ella Fitzgerald - (Irving Berlin) - Blue Skies.mp3","Ella Fitzgerald","(Irving Berlin) - Blue Skies","Unknown Album","Jazz","","Unknown","225","3.8","3:45","101","3.45","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","503","False","0","","0","",""
"Ella Fitzgerald - Let's Face The Music And Dance.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Ella Fitzgerald - Let's Face The Music And Dance.mp3","Jazz and Easy Listening\Ella Fitzgerald - Let's Face The Music And Dance.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Ella Fitzgerald - Let's Face The Music And Dance.mp3","Ella Fitzgerald","Let's Face The Music And Dance","Unknown Album","Electronic","","Unknown","175","2.9","2:55","136","2.67","Fast (130-159)","High","Short (Under 3 min)","Jazz and Easy Listening","504","False","0","","0","",""
"Ella Fitzgerald - Scat.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Ella Fitzgerald - Scat.mp3","Jazz and Easy Listening\Ella Fitzgerald - Scat.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Ella Fitzgerald - Scat.mp3","Ella Fitzgerald","Scat","Unknown Album","Jazz","","Unknown","243","4","4:03","119","3.72","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","505","False","0","","0","",""
"Ella Fitzgerald - The Way You Look Tonight.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Ella Fitzgerald - The Way You Look Tonight.mp3","Jazz and Easy Listening\Ella Fitzgerald - The Way You Look Tonight.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Ella Fitzgerald - The Way You Look Tonight.mp3","Ella Fitzgerald","The Way You Look Tonight","Unknown Album","Jazz","","Unknown","269","4.5","4:29","103","4.12","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","506","False","0","","0","",""
"Ella Fitzgerald & Louie Armstrong - April in Paris.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Ella Fitzgerald & Louie Armstrong - April in Paris.mp3","Jazz and Easy Listening\Ella Fitzgerald & Louie Armstrong - April in Paris.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Ella Fitzgerald & Louie Armstrong - April in Paris.mp3","Ella Fitzgerald & Louie Armstrong","April in Paris","Unknown Album","Jazz","","Unknown","395","6.6","6:35","114","6.03","Upbeat (100-129)","Low","Long (Over 5 min)","Jazz and Easy Listening","507","False","0","","0","",""
"Ella Fitzgerald & Louis Armstr - Let's Call The Whole Thing Off.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Ella Fitzgerald & Louis Armstr - Let's Call The Whole Thing Off.mp3","Jazz and Easy Listening\Ella Fitzgerald & Louis Armstr - Let's Call The Whole Thing Off.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Ella Fitzgerald & Louis Armstr - Let's Call The Whole Thing Off.mp3","Ella Fitzgerald & Louis Armstr","Let's Call The Whole Thing Off","Unknown Album","Jazz","","Unknown","254","4.2","4:14","98","3.88","Medium (70-99)","Low","Medium (3-5 min)","Jazz and Easy Listening","508","False","0","","0","",""
"enya - Lord of the Rings soundtrack.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\enya - Lord of the Rings soundtrack.mp3","Jazz and Easy Listening\enya - Lord of the Rings soundtrack.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/enya - Lord of the Rings soundtrack.mp3","enya","Lord of the Rings soundtrack","Unknown Album","Jazz","","Unknown","210","3.5","3:30","100","4.03","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","509","False","0","","0","",""
"Glen Miller - In the Mood.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Glen Miller - In the Mood.mp3","Jazz and Easy Listening\Glen Miller - In the Mood.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Glen Miller - In the Mood.mp3","Glen Miller","In the Mood","Unknown Album","Jazz","","Unknown","216","3.6","3:36","91","3.3","Medium (70-99)","Low","Medium (3-5 min)","Jazz and Easy Listening","510","False","0","","0","",""
"Glen Miller - Rhapsody In Blue.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Jazz and Easy Listening\Glen Miller - Rhapsody In Blue.mp3","Jazz and Easy Listening\Glen Miller - Rhapsody In Blue.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Jazz and Easy Listening/Glen Miller - Rhapsody In Blue.mp3","Glen Miller","Rhapsody In Blue","Unknown Album","Jazz","","Unknown","206","3.4","3:26","111","3.15","Upbeat (100-129)","Low","Medium (3-5 min)","Jazz and Easy Listening","511","False","0","","0","",""
